county,fips,crime,GDP,ur,poverty
"Douglas County, GA",13097,0.03387761763850155,7421416,3.6,11.9
"Early County, GA",13099,0.027360308285163778,637141,4.5,25.5
"Echols County, GA",13101,0.001088139281828074,54329,2.8,21.6
"Effingham County, GA",13103,0.00792068084150212,3057602,2.8,8.5
"Elbert County, GA",13105,0.01625468885255362,873898,3.5,18
"Emanuel County, GA",13107,0.014624822190611664,908524,3.9,26.1
"Evans County, GA",13109,0.018464710844502765,503889,3.1,23.7
"Fannin County, GA",13111,0.013863047681587684,1192584,3.3,13.9
"Fayette County, GA",13113,0.014591746720296528,7888422,3.2,5.8
"Floyd County, GA",13115,0.04568619221775886,5449843,3.2,17
"Forsyth County, GA",13117,0.00875558122890577,14922169,2.5,5.1
"Franklin County, GA",13119,0.012693880700671348,1255510,3.4,16.9
"Fulton County, GA",13121,0.040353550141688045,231487747,3.4,13
"Gilmer County, GA",13123,0.021927696227101782,1294541,2.9,13.6
"Glascock County, GA",13125,0.008923591745677636,39456,2.9,15.7
"Glynn County, GA",13127,0.0220572764465225,5780083,2.8,15.7
"Gordon County, GA",13129,0.013837532251967986,3142403,3,12.9
"Grady County, GA",13131,0.011867606827727044,823080,3.1,19.7
"Greene County, GA",13133,0.012377312603144272,1168463,3.5,14.1
"Gwinnett County, GA",13135,0.025142076431992018,68140574,3,11.4
"Habersham County, GA",13137,0.006143772357066348,1867935,3,13.5
"Hall County, GA",13139,0.0246139898310154,16640845,2.6,11
"Hancock County, GA",13141,0.00994180407371484,200416,5.5,30.3
"Haralson County, GA",13143,0.021897810218978103,1225495,3.1,16.3
"Harris County, GA",13145,0.004646403186105042,799141,3,8.6
"Hart County, GA",13147,0.02693426844736253,1121937,3.4,14.9
"Heard County, GA",13149,0.012764582323477137,1786299,3.4,16.5
"Henry County, GA",13151,0.02935659760087241,10638698,3.5,10.3
"Houston County, GA",13153,0.03715347077214153,9380698,2.9,12.8
"Irwin County, GA",13155,0.03002699055330634,276850,3.2,19.4
"Jackson County, GA",13157,0.013717176381688042,5849957,2.6,8.3
"Jasper County, GA",13159,0.010619787604247914,386618,3.1,14.8
"Jeff Davis County, GA",13161,0.01998262380538662,633643,4.6,19.7
"Jefferson County, GA",13163,0.02321287259298338,713425,4.1,22.5
"Jenkins County, GA",13165,0.024088093599449415,195993,4.6,28.9
"Johnson County, GA",13167,0,151698,3.5,26.2
"Jones County, GA",13169,0.012602835638018554,558085,3.2,12.7
"Lamar County, GA",13171,0.004103282626100881,622571,3.8,14.2
"Lanier County, GA",13173,0.017642497091896085,178928,3.6,17.5
"Laurens County, GA",13175,0.015176456417874493,2501244,4.3,19.2
"Lee County, GA",13177,0.014825110030113504,1065475,2.7,9
"Liberty County, GA",13179,0.0229418968567152,4879737,3.9,16.2
"Lincoln County, GA",13181,0.02031033177746941,176043,4.3,15.1
"Long County, GA",13183,0.006043843474697808,275003,3.6,15.1
"Lowndes County, GA",13185,0.02200762599469496,6800131,3.6,19.5
"Lumpkin County, GA",13187,0.008961322375446905,1245350,3.1,15.1
"McDuffie County, GA",13189,0.012700596056854654,903337,4.7,19.1
"McIntosh County, GA",13191,0.02324680356450988,277691,3.3,18.7
"Macon County, GA",13193,0.0029154518950437317,533203,4.4,31.6
"Madison County, GA",13195,0.01753629437976139,766468,3,13
"Marion County, GA",13197,0.006735821096591674,146676,3.5,24.2
"Meriwether County, GA",13199,0.01656196459166191,848619,4.1,15.9
"Miller County, GA",13201,0,260790,3,21.1
"Mitchell County, GA",13205,0.03314307640654228,935982,3.5,23.8
"Monroe County, GA",13207,0.0023344512395607284,1732070,2.8,11.7
"Montgomery County, GA",13209,0.007032194264366553,193241,4.3,20.7
"Morgan County, GA",13211,0.0013838667916610866,1377707,2.8,11.2
"Murray County, GA",13213,0.008361122008630836,1900687,3.4,14.4
"Muscogee County, GA",13215,0.027349040070102765,13222197,4,20.7
"Newton County, GA",13217,0.02958976694125926,4050415,3.8,11.8
"Oconee County, GA",13219,0.016105919631864696,2316729,2.5,7.5
"Oglethorpe County, GA",13221,6.325110689437066e-5,422622,2.8,13.1
"Paulding County, GA",13223,0.02358742439928077,4656084,3.1,7.7
"Peach County, GA",13225,0.019153690632426487,1168461,3.7,17.3
"Pickens County, GA",13227,0.008601676224084693,1439483,2.8,10.1
"Pierce County, GA",13229,0.019446485427381827,645676,3.3,16.2
"Pike County, GA",13231,0.00895707275239411,471650,2.8,11.2
"Polk County, GA",13233,0.02316391879002589,1697819,3.3,17.3
"Pulaski County, GA",13235,0.023306730701320715,335091,3.4,23
"Putnam County, GA",13237,0.018336105070146262,801478,3.6,15.6
"Quitman County, GA",13239,0,40862,5.9,23.7
"Rabun County, GA",13241,0.01221842608141757,783232,3.2,13
"Randolph County, GA",13243,0.008941659337437702,233353,3.6,26.7
"Richmond County, GA",13245,0.05720947521373298,16177582,4.7,22.2
"Rockdale County, GA",13247,0.01614030694753096,5445832,3.8,13
"Schley County, GA",13249,0.013374944271065538,145769,3.1,15.3
"Screven County, GA",13251,0.0035751840168243955,393217,4.5,22.5
"Seminole County, GA",13253,0.016624740238433775,392976,3.9,22.3
"Spalding County, GA",13255,0.03180515759312321,2915960,3.6,16.3
"Stephens County, GA",13257,0.01742992572686896,1238105,3.5,15.6
"Stewart County, GA",13259,0,195206,4.9,32.5
"Sumter County, GA",13261,0.03634076455377734,1295507,4.4,26.3
"Talbot County, GA",13263,0.012380793039986616,197775,3.8,27.3
"Taliaferro County, GA",13265,0,36664,3.1,24.5
"Tattnall County, GA",13267,0.00920751075549837,767657,3.5,25.7
"Taylor County, GA",13269,0.0042796005706134095,287680,4,26.6
"Telfair County, GA",13271,0.00473858790080556,349885,5.7,30.1
"Terrell County, GA",13273,0.005172607668953109,313033,4.8,28.1
"Thomas County, GA",13275,0.038080601092896176,3013918,3,18.4
"Tift County, GA",13277,0.02882267889734291,2627214,3,19.2
"Toombs County, GA",13279,0.031146627020999813,1353366,4,22.8
"Towns County, GA",13281,0.0038071977587816968,534650,3.3,11.6
"Treutlen County, GA",13283,0.011002829298962591,139943,4.7,24
"Troup County, GA",13285,0.04350855677574001,4772326,2.9,18.1
"Turner County, GA",13287,0.007736943907156673,277233,3.9,23.9
"Twiggs County, GA",13289,0.011842728564661297,314398,4.8,21.3
"Union County, GA",13291,0.006123047591112415,1141515,3.6,10.7
"Upson County, GA",13293,0.016421231062612566,881102,3.4,17.5
"Walker County, GA",13295,0.0025119824449962463,2099683,2.9,15.1
"Walton County, GA",13297,0.013564568255268788,3920931,3,10.1
"Ware County, GA",13299,0.03639651859387363,1799317,4,19.9
"Warren County, GA",13301,0.0013621327106440942,221006,4.7,24.2
"Washington County, GA",13303,0.0025855030391000633,827971,3.9,21.6
"Wayne County, GA",13305,0.019450117831893165,2416249,3.2,19.7
"Webster County, GA",13307,0,93640,3.4,20.7
"Wheeler County, GA",13309,0.009628440933218121,147723,2.7,36.3
"White County, GA",13311,0.012731877609692655,1156082,2.8,10.8
"Whitfield County, GA",13313,0.028383456830675002,7370579,3.6,15.5
"Wilcox County, GA",13315,0.0073034348967248655,191013,3.4,28.4
"Wilkes County, GA",13317,0.02085747392815759,448727,3.9,17.8
"Wilkinson County, GA",13319,0.012411751309496698,729725,4.3,20.6
"Worth County, GA",13321,0.018607790204396454,402436,3.2,21.4
"Hawaii County, HI",15001,0,11069167,3.2,16.5
"Honolulu County/city, HI",15003,0.029006243759784354,81675550,2.6,9.1
"Kauai County, HI",15007,0.0392122479260808,5221440,2.6,9.4
"Ada County, ID",16001,0.016563229413574104,43085592,2.9,8
"Adams County, ID",16003,0.010900553412711723,174882,6.4,12.2
"Bannock County, ID",16005,0.029994893541440023,4012133,3.5,11.9
"Bear Lake County, ID",16007,0.007755340942347088,264410,2.6,10.1
"Benewah County, ID",16009,0.012908583075413302,489280,5.4,13
"Bingham County, ID",16011,0.01769324129560798,2084813,3.3,11.1
"Blaine County, ID",16013,0.012788546609828682,2382481,2.9,6.9
"Boise County, ID",16015,0.010117455518083499,226103,4.3,10.1
"Bonner County, ID",16017,0.013911960132890365,2382117,4.6,10.5
"Bonneville County, ID",16019,0.019834088477339074,8983757,2.7,10.2
"Boundary County, ID",16021,0.008595160707836764,553371,4.8,11.5
"Butte County, ID",16023,0.005225522552255226,1726036,4.2,14.6
"Camas County, ID",16025,8.496176720475786e-4,111706,3.7,8.2
"Canyon County, ID",16027,0.016512035294880944,10799916,3.2,10.1
"Caribou County, ID",16029,8.58790332474543e-4,1027553,3.6,9.7
"Cassia County, ID",16031,0.010843657508054166,2176567,2.9,11.5
"Clark County, ID",16033,0.006211180124223602,47942,3.9,15.3
"Clearwater County, ID",16035,0.004090194022024121,481043,5.7,14.5
"Custer County, ID",16037,0.015492035784420686,243827,4.7,14.6
"Elmore County, ID",16039,0.0089407633786332,1782203,3.7,11.8
"Franklin County, ID",16041,0.0054207537429013936,614452,2.7,7.1
"Fremont County, ID",16043,0.008571226181199971,562837,3.4,11.2
"Gem County, ID",16045,0.011302967630224616,624701,3.5,10.9
"Gooding County, ID",16047,0.017583263813129694,1588210,3.1,12.8
"Idaho County, ID",16049,0.006025104602510461,614864,4.2,13.7
"Jefferson County, ID",16051,0.007871720116618075,1253143,2.5,7.8
"Jerome County, ID",16053,0.015601783060921248,1806162,3,12.3
"Kootenai County, ID",16055,0.017682451966672712,10583848,3.7,9.3
"Latah County, ID",16057,0.015184691546077685,1991090,2.6,14.3
"Lemhi County, ID",16059,0.004218900675024108,383433,4.1,13
"Lewis County, ID",16061,0.011030135907031712,222272,4,13.5
"Lincoln County, ID",16063,0.011820996341120181,356636,3.8,12.1
"Madison County, ID",16065,0.004076993848429636,1945207,2.9,20.6
"Minidoka County, ID",16067,0.011969042476601872,1190189,3.1,11.2
"Nez Perce County, ID",16069,0.022311225759735705,2988046,3,11
"Oneida County, ID",16071,0.00728363324764353,211371,3.1,10
"Owyhee County, ID",16073,0.0061738043138480775,594823,3.8,11.8
"Payette County, ID",16075,0.0130987765258865,1146751,3.9,11.2
"Power County, ID",16077,0.010522406536271353,557636,3.5,12.4
"Shoshone County, ID",16079,0.01444066086517846,941742,5.3,15.7
"Teton County, ID",16081,0.005978189462619892,628222,2.4,6.6
"Twin Falls County, ID",16083,0.02233169129720854,5735866,3.2,10.5
"Valley County, ID",16085,0.02391574636144226,745080,4.2,7.8
"Washington County, ID",16087,0.004804270462633452,635992,4.3,13.5
"Adams County, IL",17001,0.005409795868325875,4505381,3.4,12.2
"Alexander County, IL",17003,0,175406,6.7,25.8
"Bond County, IL",17005,0.007453266814930576,778723,4.6,13.6
"Boone County, IL",17007,0.012081477014065874,1983981,6.6,10.8
"Brown County, IL",17009,0,605281,3.1,13.7
"Bureau County, IL",17011,0.016566404442387783,1599503,5.7,11.4
"Calhoun County, IL",17013,0.00871160018340211,124493,4.8,9.9
"Carroll County, IL",17015,0.004052750080411708,750436,4.6,12.9
"Cass County, IL",17017,0.001591849729385546,875742,4.3,11.6
"Champaign County, IL",17019,0.037861158196148284,14822272,4.2,16.2
"Christian County, IL",17021,0.008607292289300657,1978481,4.5,12.1
"Clark County, IL",17023,0.013587301587301587,664380,4.5,12
"Clay County, IL",17025,0.003306166384745502,683336,5.4,14.9
"Clinton County, IL",17027,0.005384703985256853,1525282,3.5,7.5
"Coles County, IL",17029,0.023245784275671713,3287181,4,17.3
"Cook County, IL",17031,0.04694570744240224,521617262,4.5,13.2
"Crawford County, IL",17033,0.019320811581723267,1577452,4.3,14.2
"Cumberland County, IL",17035,0.005622334238076774,1399902,3.5,11.2
"DeKalb County, IL",17037,0.03341267391022896,5380745,4.7,12.5
"De Witt County, IL",17039,0.03498009528160282,1661105,4.2,10.8
"Douglas County, IL",17041,0.0075031055900621115,1487306,3.7,9
"DuPage County, IL",17043,0.016418278942406966,124271475,3.5,6.6
"Edgar County, IL",17045,0.01639946151021907,1024106,4.1,13.6
"Edwards County, IL",17047,0.004460137520906894,317724,4.2,13.9
"Effingham County, IL",17049,0.02106213767588196,2836937,3.5,9.8
"Fayette County, IL",17051,0.014320029563932003,757460,5.1,17
"Ford County, IL",17053,0.01538572147530376,1096211,4.3,11
"Franklin County, IL",17055,0.004432743196410821,1269409,5.3,17.9
"Fulton County, IL",17057,6.464669177581652e-4,1116992,5.2,11.8
"Gallatin County, IL",17059,0,193995,5.5,17.5
"Greene County, IL",17061,0.0038016243303957147,434067,4.3,13.8
"Grundy County, IL",17063,0.010992497480497182,5821523,4.3,6.8
"Hamilton County, IL",17065,0.006108963969579853,423197,4.6,11.3
"Hancock County, IL",17067,0.0020226537216828477,801017,3.9,13
"Hardin County, IL",17069,0,131221,5,19.2
"Henderson County, IL",17071,0.0023592854735422987,245806,4.4,13.2
"Henry County, IL",17073,0.008849925211899617,2024967,4.9,9.6
"Iroquois County, IL",17075,0.012755524633071596,1397653,4.8,12.3
"Jackson County, IL",17077,0.0466474529040139,3205291,4.9,20.7
"Jasper County, IL",17079,0.01481401384083045,634236,3.8,9.4
"Jefferson County, IL",17081,0.006032964812516237,2327425,4.7,15.4
"Jersey County, IL",17083,0.019009409179920715,672723,4,10.8
"Jo Daviess County, IL",17085,0.005477056197358126,1069450,4,8.6
"Johnson County, IL",17087,0.002150697122515574,286945,5.7,15.2
"Kane County, IL",17089,0.017379668018714517,35340289,5,8.4
"Kankakee County, IL",17091,0.01515462188006785,8725053,5.9,11.5
"Kendall County, IL",17093,0.013237438040625911,5070111,4.5,5.1
"Knox County, IL",17095,0.021829076901127124,2246772,5.4,16.3
"Lake County, IL",17097,0.011839831652620763,80689644,5.1,8.2
"LaSalle County, IL",17099,0.017968075326628967,7724563,5.7,11.6
"Lawrence County, IL",17101,0.0053288364249578415,589838,4.8,18.3
"Lee County, IL",17103,0.0049889612065257905,2035118,4.9,10.1
"Livingston County, IL",17105,0.015061512907857323,2764039,4.1,11.1
"Logan County, IL",17107,0.012022250134577427,1365330,4.6,14.4
"McDonough County, IL",17109,0.006508237569266243,1458323,4.3,19.9
"McHenry County, IL",17111,0.012265184267612896,15169879,3.7,6.3
"McLean County, IL",17113,0.013832473377977824,15005648,3.7,11
"Macon County, IL",17115,0.0363217593261827,8822934,6.1,15.7
"Macoupin County, IL",17117,0.01295063244769108,1515936,4.4,13
"Madison County, IL",17119,0.020658586895027392,14572453,4.2,11.1
"Marion County, IL",17121,0.022524949331691423,1673527,5,16
"Marshall County, IL",17123,0.007956514888923901,593590,5.2,10.2
"Mason County, IL",17125,0.014152460598263108,603787,5,14.9
"Massac County, IL",17127,0.017109442679757437,489540,4.5,17.7
"Menard County, IL",17129,0.0022291941875825626,351441,4.1,10.3
"Mercer County, IL",17131,0.008097432521395656,582906,4.8,9.8
"Monroe County, IL",17133,0.0015884959451550873,1314601,3,4.9
"Montgomery County, IL",17135,0.024274087500444255,1624214,4.8,14.7
"Morgan County, IL",17137,0.02238712895984036,2008024,4.3,13.9
"Moultrie County, IL",17139,0.0070880094506792675,1074929,3.8,11
"Ogle County, IL",17141,2.791944310017496e-4,3871245,5.2,9.2
"Peoria County, IL",17143,0.059481869855499137,16424962,5.4,16.8
"Perry County, IL",17145,0.010726611323570563,835033,5.1,17
"Piatt County, IL",17147,0.007714147961643542,690032,3.7,6.8
"Pike County, IL",17149,0.013899466869763899,743704,4.7,15
"Pope County, IL",17151,0,74888,5.4,16.1
"Pulaski County, IL",17153,0.01014385835485061,195732,7.3,22.4
"Putnam County, IL",17155,0.003050421675937556,405760,5.5,8.8
"Randolph County, IL",17157,0.0078119956097875915,1946441,4.2,11.8
"Richland County, IL",17159,0.019609120521172637,736048,4,13.1
"Rock Island County, IL",17161,0.042302442188914866,12472249,5.2,14.8
"St. Clair County, IL",17163,0.020817761257348338,15688706,4.7,13.4
"Saline County, IL",17165,0.008752640883025051,1010906,4.6,18.5
"Sangamon County, IL",17167,0.06668303562294109,14547737,4.4,11.9
"Schuyler County, IL",17169,0.011160714285714286,310795,4.8,13.7
"Scott County, IL",17171,0.0036127167630057803,207861,5.2,11.4
"Shelby County, IL",17173,0.0055571663284043685,1074902,4.1,10.6
"Stark County, IL",17175,0.004110612855007474,347191,5.4,11.3
"Stephenson County, IL",17177,0.022159894300085765,2304235,5,12.7
"Tazewell County, IL",17179,0.028364292651591048,7712949,4.4,8.9
"Union County, IL",17181,0.007506155047138654,505332,5.1,15.9
"Vermilion County, IL",17183,0.059971128067642814,4136523,5.9,19.5
"Wabash County, IL",17185,0.012415043044857273,425868,3.7,14.4
"Warren County, IL",17187,0.01632208922742111,1114162,4.3,12.1
"Washington County, IL",17189,2.8571428571428574e-4,1251659,3.6,8.7
"Wayne County, IL",17191,0.008842291416661404,606576,4.1,12.7
"White County, IL",17193,0.008211678832116789,664473,4.3,14.9
"Whiteside County, IL",17195,0.017024086881546843,2822765,4.7,11.4
"Will County, IL",17197,0.01754926249890834,48778960,4.2,7.2
"Williamson County, IL",17199,0.007075753949258018,3770892,4.5,16.8
"Winnebago County, IL",17201,0.04287282013042285,17728085,6.1,14.7
"Woodford County, IL",17203,0,1683459,3.9,6.9
"Adams County, IN",18001,0.005606186136426401,2216096,3,11.4
"Allen County, IN",18003,0.03358519472388984,27897536,3.2,13
"Bartholomew County, IN",18005,0.0011320574846874329,8668346,3.2,10
"Benton County, IN",18007,0,652022,2.7,9.9
"Blackford County, IN",18009,7.688364941055869e-4,444403,3.8,15.7
"Boone County, IN",18011,0.010264123063933085,5708094,2.6,4.7
"Brown County, IN",18013,0,395710,3.5,9.9
"Carroll County, IN",18015,0,890613,2.8,9.2
"Cass County, IN",18017,0.014259012016021361,1877088,3.8,13.1
"Clark County, IN",18019,0.028866176026450065,7731075,3.1,9.4
"Clay County, IN",18021,0,1069295,3.4,12.6
"Clinton County, IN",18023,0.02195114494481641,1937897,2.9,11.4
"Crawford County, IN",18025,9.476876421531463e-5,245647,4,17.7
"Daviess County, IN",18027,0.007348767737117252,2006620,2.6,10.6
"Dearborn County, IN",18029,0.0012067186983008623,2415772,3.4,7.9
"Decatur County, IN",18031,0.0020441382443123746,1867520,3,10.6
"DeKalb County, IN",18033,0.009160964742788297,3491820,3.1,11.3
"Delaware County, IN",18035,0.028763072099196523,5333469,3.9,19.4
"Dubois County, IN",18037,0.007213520197856554,3469171,2.6,7.7
"Elkhart County, IN",18039,0.028723824956354834,20857760,4.5,11.7
"Fayette County, IN",18041,0,693454,3.7,16.1
"Floyd County, IN",18043,0.024637788656480246,3941571,3,10.2
"Fountain County, IN",18045,0,701421,3.1,10.6
"Franklin County, IN",18047,0.01000708048147274,763478,3.1,8.8
"Fulton County, IN",18049,4.932182490752158e-5,928046,3.7,11
"Gibson County, IN",18051,0.006274058133543479,4305401,2.8,11
"Grant County, IN",18053,0.022123356312065353,3132007,3.8,20
"Greene County, IN",18055,0.01718213058419244,852324,3.7,11.9
"Hamilton County, IN",18057,0.011177536765394881,28512867,2.7,4.8
"Hancock County, IN",18059,0.015245753295992119,4757495,2.8,5.7
"Harrison County, IN",18061,0.00887877347872846,1607023,3,8.6
"Hendricks County, IN",18063,0.017828725556304787,10037410,2.7,5.6
"Henry County, IN",18065,0.0034457297563376815,1964061,3.6,12.7
"Howard County, IN",18067,0.028561181182377906,5473566,5,12.7
"Huntington County, IN",18069,0.0038166920223129687,1990484,2.9,8.9
"Jackson County, IN",18071,0.013769102738689665,3545061,3,10.1
"Jasper County, IN",18073,0,1911665,3.5,8.7
"Jay County, IN",18075,0.00217735550277118,1349836,2.9,13.4
"Jefferson County, IN",18077,0,2058110,3.2,12.1
"Jennings County, IN",18079,0.014342774146695715,945099,3.2,13.4
"Johnson County, IN",18081,0.017985205430617036,8036774,2.9,7.2
"Knox County, IN",18083,0.024160696727068408,2455717,3,15.7
